video_id,personalized?,category,category_id,title,url
OQaLic5SE_I,No,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
i9sR_T76H34,No,Music,10,"FALL INTO SLEEP INSTANTLY ★︎ Healing of Stress, Anxiety and Depressive States ★︎ INSOMNIA RELIEF",https://www.youtube.com/watch?v=i9sR_T76H34
UQqTieUiN5c,Yes,Music,10,🎶 Still Wanna HONK'EM 🍑 | Hilarious Country Love Song for the Ages!,https://www.youtube.com/watch?v=UQqTieUiN5c
39ColarOWKo,Yes,Entertainment,24,Funniest Animal Videos Ever (Part 1),https://www.youtube.com/watch?v=39ColarOWKo
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
dQw4w9WgXcQ,No,Music,10,Rick Astley - Never Gonna Give You Up (Official Music Video),https://www.youtube.com/watch?v=dQw4w9WgXcQ
YAxDOFQjTMg,Yes,People & Blogs,22,"10 выводов, которые сэкономят 10 лет жизни (жаль, я не знала этого раньше)",https://www.youtube.com/watch?v=YAxDOFQjTMg
Ee72TCtK8b8,Yes,People & Blogs,22,8 MIN ABS FAT BURN //  FLAT STOMACH & SMALL WAIST WORKOUT// WORKOUT AT HOME,https://www.youtube.com/watch?v=Ee72TCtK8b8
oC2o2-Nteyw,No,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
BKwUCmgGeiM,Yes,People & Blogs,22,I Built Every Jurassic Park Movie in Lego,https://www.youtube.com/watch?v=BKwUCmgGeiM
FjNGGPr1BdU,Yes,Music,10,Lofi Hip Hop Beats for Study Zen Garden - Cat Calm and Chill Music for Concentration and Focus,https://www.youtube.com/watch?v=FjNGGPr1BdU
THh4fT0O7IY,No,Music,10,"Upbeat Lofi - Deep Focus & Energy for Work [R&B, Neo Soul, Lofi Hiphop]",https://www.youtube.com/watch?v=THh4fT0O7IY
g_egyx3GLys,Yes,Entertainment,24,Model Alex Consani’s Guide to Smoky Eyes & Bleached Brows | Beauty Secrets | Vogue,https://www.youtube.com/watch?v=g_egyx3GLys
-IV8cnGU6YM,Yes,Film & Animation,1,The Duck Song 4,https://www.youtube.com/watch?v=-IV8cnGU6YM
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
bzH0Q5KkwXI,Yes,People & Blogs,22,Soda Stereo - Nada Personal,https://www.youtube.com/watch?v=bzH0Q5KkwXI
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
eiQ-TCse-Uo,No,Comedy,23,Angled,https://www.youtube.com/watch?v=eiQ-TCse-Uo
Tn7g2cn7iBo,Yes,Comedy,23,New Barista Training - SNL,https://www.youtube.com/watch?v=Tn7g2cn7iBo
Q096w0Fz2p4,Yes,Comedy,23,Starburst Berries and Cream Little Lad Wants You!,https://www.youtube.com/watch?v=Q096w0Fz2p4
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
oC2o2-Nteyw,No,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
tehvSP4WJmQ,No,Entertainment,24,"If You Clean It, You Keep It!",https://www.youtube.com/watch?v=tehvSP4WJmQ
03srS0cPpJ0,No,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
qn8yv8J8dO0,No,Education,27,🎄 The Grinch Brain Break Party 🎄 Freeze Dance 🎄 Christmas 🎄 Just Dance,https://www.youtube.com/watch?v=qn8yv8J8dO0
Jp1Z91LdO00,Yes,People & Blogs,22,Nintendo upbeat & chill music makes you feel alive in this world.,https://www.youtube.com/watch?v=Jp1Z91LdO00
gAYL5H46QnQ,Yes,Comedy,23,Threw It On The Ground,https://www.youtube.com/watch?v=gAYL5H46QnQ
Gann95vNMVI,No,Entertainment,24,"LAST TO SLEEP WINS $30,000",https://www.youtube.com/watch?v=Gann95vNMVI
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
6zLDaL4p1r8,No,Education,27,Would You Rather - Build Your Dream Suitcase 👜💰✈️ Quiz Galaxy,https://www.youtube.com/watch?v=6zLDaL4p1r8
y-37DV6GIck,Yes,Howto & Style,26,How I manifested The impossible - it’s ok to doubt,https://www.youtube.com/watch?v=y-37DV6GIck
erx6Dw1bzOs,Yes,Sports,17,18 Year Old Drops WORLD'S FASTEST Time In The 100 Meters,https://www.youtube.com/watch?v=erx6Dw1bzOs
frN3nvhIHUk,No,Education,27,Do You Like Broccoli Ice Cream? | Food Song for Kids! | Super Simple Songs,https://www.youtube.com/watch?v=frN3nvhIHUk
wjsmX-R4Taw,Yes,Education,27,Guess the Movie by Emoji 🎬🍿 Movie Quiz,https://www.youtube.com/watch?v=wjsmX-R4Taw
wGR7EBy9A08,No,Entertainment,24,Would You Rather? Junk Food Edition 🍔🍟 | Food Quiz,https://www.youtube.com/watch?v=wGR7EBy9A08
HDCfV4s__Pg,No,People & Blogs,22,Guardians Of the Galaxy 💥 (Awesome Mix) volume 1 & 2,https://www.youtube.com/watch?v=HDCfV4s__Pg
Tx1XIm6q4r4,No,Comedy,23,Potter Puppet Pals: The Mysterious Ticking Noise,https://www.youtube.com/watch?v=Tx1XIm6q4r4
oC2o2-Nteyw,No,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
xhrE4M8J3FU,Yes,Music,10,"Ed Sheeran, Bruno Mars, Dua Lipa, Adele, Maroon 5, Rihanna, The Weeknd - Billboard Top 50 This Week",https://www.youtube.com/watch?v=xhrE4M8J3FU
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
aYvTlmI86BE,No,Entertainment,24,"LAST TO LEAVE $500,000 RV, KEEPS IT!",https://www.youtube.com/watch?v=aYvTlmI86BE
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
75NQK-Sm1YY,Yes,Film & Animation,1,The Very Hungry Caterpillar - Animated Film,https://www.youtube.com/watch?v=75NQK-Sm1YY
I8gXFQEALk0,No,Comedy,23,Icebreaker - SNL,https://www.youtube.com/watch?v=I8gXFQEALk0
CsGYh8AacgY,Yes,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
aKrSBz3ez5A,Yes,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
0AT_ufZCQng,Yes,Music,10,"🐣 Spring Lofi Vibes in Cozy Sunny Forest | Chill Beats for Study, Work & Relax w/ Cute Chick & Eggs",https://www.youtube.com/watch?v=0AT_ufZCQng
_lK4cX5xGiQ,No,Music,10,Tenacious D - Tribute (Official Video),https://www.youtube.com/watch?v=_lK4cX5xGiQ
BOBS4eEAAVs,Yes,Music,10,CENTRAL CEE - TRUTH IN THE LIES (FEAT. LIL DURK) (MUSIC VIDEO),https://www.youtube.com/watch?v=BOBS4eEAAVs
Ig91Z0-rBfo,Yes,Music,10,Sona Jobarteh & Band - Kora Music from West Africa,https://www.youtube.com/watch?v=Ig91Z0-rBfo
lTf5bzLnDHY,No,Entertainment,24,100 Mystery Pools.. DONT Trust Fall into the Wrong One!,https://www.youtube.com/watch?v=lTf5bzLnDHY
HK2QdT85a7k,No,Entertainment,24,My Daughter Survives WORLD'S TINIEST BEDROOM,https://www.youtube.com/watch?v=HK2QdT85a7k
vZAPzdvOIg4,Yes,News & Politics,25,Why El Salvador President Bukele Is So Popular With Trump’s Inner Circle | WSJ,https://www.youtube.com/watch?v=vZAPzdvOIg4
NmqXEXJBoog,Yes,Music,10,Bridgerton | Pop Instrumentals Inspired by The Hit Netflix Show | Gorgeous Cello & Piano,https://www.youtube.com/watch?v=NmqXEXJBoog
tquErGz0f-o,No,People & Blogs,22,World's Best Magic Tricks You MUST SEE...,https://www.youtube.com/watch?v=tquErGz0f-o
EyVcGAY2o9c,No,People & Blogs,22,"Detective Nerd Takes On the Case - Nerd Detective vs Mario, Mermaid, and Wednesday",https://www.youtube.com/watch?v=EyVcGAY2o9c
xXalQ1ZEn7s,Yes,Entertainment,24,Messi Hat-trick vs Real Madrid at Bernabeu 2014 English Commentary,https://www.youtube.com/watch?v=xXalQ1ZEn7s
iFvIbaeyy8k,No,Entertainment,24,"If You Clean It, You Keep It!",https://www.youtube.com/watch?v=iFvIbaeyy8k
DTvS9lvRxZ8,No,Science & Technology,28,Backyard Squirrel Maze 2.0- The Walnut Heist,https://www.youtube.com/watch?v=DTvS9lvRxZ8
6VioGkfe7Ys,No,Film & Animation,1,Gingerbread Man & Pinocchio - Fairy Tales For Kids,https://www.youtube.com/watch?v=6VioGkfe7Ys
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
N2HQaQJsyQ4,Yes,Music,10,Disney Lofi Songs [chill playlist] 🎀 2h chill hiphop beats to study/work to,https://www.youtube.com/watch?v=N2HQaQJsyQ4
zWwrzfsUJVg,Yes,Music,10,don't overthink it ~ just do it,https://www.youtube.com/watch?v=zWwrzfsUJVg
6iEyczP0qyQ,No,Entertainment,24,The Duck Song IRL,https://www.youtube.com/watch?v=6iEyczP0qyQ
N2HQaQJsyQ4,No,Music,10,Disney Lofi Songs [chill playlist] 🎀 2h chill hiphop beats to study/work to,https://www.youtube.com/watch?v=N2HQaQJsyQ4
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
puQJNPaGcYc,Yes,Entertainment,24,Spongebob - I'm a Goofy Goober(With Speech!HD),https://www.youtube.com/watch?v=puQJNPaGcYc
CsGYh8AacgY,Yes,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
6Y3YPDXlPAo,No,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
lOKSQ4D7wIk,No,Education,27,"Guess The MOVIE By Emoji 🍿🎬 100 Movie Quiz | Minecraft, Sonic 3, Squid Game 2",https://www.youtube.com/watch?v=lOKSQ4D7wIk
IOdmvevyFBM,Yes,Gaming,20,Starting PLUTONIUM Power! - Satisfactory 1.1,https://www.youtube.com/watch?v=IOdmvevyFBM
LK3C9IytrLI,No,Entertainment,24,Barney - I Love You (SONG with LYRICS),https://www.youtube.com/watch?v=LK3C9IytrLI
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
8HhzRd9taEU,No,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
HK2QdT85a7k,No,Entertainment,24,My Daughter Survives WORLD'S TINIEST BEDROOM,https://www.youtube.com/watch?v=HK2QdT85a7k
lE9dYGzs3RQ,No,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
SJYj57TUKjc,Yes,Education,27,Most musicians learn harmony wrong,https://www.youtube.com/watch?v=SJYj57TUKjc
I-sH53vXP2A,Yes,Entertainment,24,"""Fallen Kingdom"" - A Minecraft Parody of Coldplay's Viva la Vida (Music Video)",https://www.youtube.com/watch?v=I-sH53vXP2A
iFvIbaeyy8k,No,Entertainment,24,"If You Clean It, You Keep It!",https://www.youtube.com/watch?v=iFvIbaeyy8k
xyC0hFuz73E,Yes,Entertainment,24,General Knowledge Quiz🌍🗺️🌐 #quiz #worldquiz  #challenge,https://www.youtube.com/watch?v=xyC0hFuz73E
0wB7iuER2Z0,Yes,Music,10,Lofi Chill Sunset 🌅 Relaxing Beats with Capybara & Turtle ☕,https://www.youtube.com/watch?v=0wB7iuER2Z0
CsGYh8AacgY,Yes,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
4bU3awqJ-GY,Yes,Music,10,Chris Stapleton - Whiskey and you acoustic,https://www.youtube.com/watch?v=4bU3awqJ-GY
sBQcYklyEuM,Yes,Film & Animation,1,Guess The Cartoon Theme Song (HARD),https://www.youtube.com/watch?v=sBQcYklyEuM
-u4sPnpaFEA,Yes,Music,10,周杰倫 Jay Chou【大笨鐘 Big Ben】Official MV,https://www.youtube.com/watch?v=-u4sPnpaFEA
JEX4xMBKCbs,Yes,Entertainment,24,Most ICONIC running jokes that you will NEVER forget! | The Good Place,https://www.youtube.com/watch?v=JEX4xMBKCbs
THh4fT0O7IY,Yes,Music,10,"Upbeat Lofi - Deep Focus & Energy for Work [R&B, Neo Soul, Lofi Hiphop]",https://www.youtube.com/watch?v=THh4fT0O7IY
tehvSP4WJmQ,No,Entertainment,24,"If You Clean It, You Keep It!",https://www.youtube.com/watch?v=tehvSP4WJmQ
THh4fT0O7IY,Yes,Music,10,"Upbeat Lofi - Deep Focus & Energy for Work [R&B, Neo Soul, Lofi Hiphop]",https://www.youtube.com/watch?v=THh4fT0O7IY
my9y4MRcIf0,Yes,Entertainment,24,Twinkle Twinkle Rainbow Light | Colorful Starry Song for Kids | Fun Nursery Rhyme,https://www.youtube.com/watch?v=my9y4MRcIf0
03srS0cPpJ0,No,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
Tx1XIm6q4r4,Yes,Comedy,23,Potter Puppet Pals: The Mysterious Ticking Noise,https://www.youtube.com/watch?v=Tx1XIm6q4r4
-GSnmRZlgc4,No,Film & Animation,1,Pete the Cat I Love My White Shoes | Animated Book | Read aloud,https://www.youtube.com/watch?v=-GSnmRZlgc4
N2HQaQJsyQ4,No,Music,10,Disney Lofi Songs [chill playlist] 🎀 2h chill hiphop beats to study/work to,https://www.youtube.com/watch?v=N2HQaQJsyQ4
Tx1XIm6q4r4,Yes,Comedy,23,Potter Puppet Pals: The Mysterious Ticking Noise,https://www.youtube.com/watch?v=Tx1XIm6q4r4
lE9dYGzs3RQ,Yes,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
39ColarOWKo,Yes,Entertainment,24,Funniest Animal Videos Ever (Part 1),https://www.youtube.com/watch?v=39ColarOWKo
V1bFr2SWP1I,No,Music,10,"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole",https://www.youtube.com/watch?v=V1bFr2SWP1I
wEFz0gRoXxg,Yes,Entertainment,24,SABRINA CARPENTER | CHICKEN SHOP DATE,https://www.youtube.com/watch?v=wEFz0gRoXxg
1RKqOmSkGgM,Yes,Music,10,"Chappell Roan - Good Luck, Babe! (Official Lyric Video)",https://www.youtube.com/watch?v=1RKqOmSkGgM
6Y3YPDXlPAo,Yes,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
6iEyczP0qyQ,Yes,Entertainment,24,The Duck Song IRL,https://www.youtube.com/watch?v=6iEyczP0qyQ
gO4SMgj6bqY,Yes,Film & Animation,1,The Backyardigans: Castaways - Ep.11,https://www.youtube.com/watch?v=gO4SMgj6bqY
iOZpd4SDz04,No,People & Blogs,22,Buying the Deadliest Sea Monsters I’ve Ever Owned Off The Web...,https://www.youtube.com/watch?v=iOZpd4SDz04
mzABW42AIhM,No,Entertainment,24,"Hakuna Matata (No Worries) - Simba,Timon, Pumbaa [Hakuna Matata SCENE ] /// The Lion King (1994)",https://www.youtube.com/watch?v=mzABW42AIhM
eiQ-TCse-Uo,No,Comedy,23,Angled,https://www.youtube.com/watch?v=eiQ-TCse-Uo
s56CObyml_c,Yes,Howto & Style,26,Профессия: жена. Почему зумеры хотят патриархата? Tradwife-тренд,https://www.youtube.com/watch?v=s56CObyml_c
zgaCZOQCpp8,No,Music,10,"Lady Gaga, Bruno Mars - Die With A Smile (Lyrics)",https://www.youtube.com/watch?v=zgaCZOQCpp8
7eL1Bfv8Y9k,No,Music,10,Little Einsteins Theme Song,https://www.youtube.com/watch?v=7eL1Bfv8Y9k
cGa_7DIUuVk,Yes,Sports,17,2025 NBA season but it gets increasingly more hilarious,https://www.youtube.com/watch?v=cGa_7DIUuVk
a0IzfEbDQ8s,Yes,People & Blogs,22,"Last 24 Hours of Jesus' Life, Mapped",https://www.youtube.com/watch?v=a0IzfEbDQ8s
pAsmrKyMqaA,No,Entertainment,24,The Fantastic Four: First Steps | Official Trailer | Only in Theaters July 25,https://www.youtube.com/watch?v=pAsmrKyMqaA
6iEyczP0qyQ,No,Entertainment,24,The Duck Song IRL,https://www.youtube.com/watch?v=6iEyczP0qyQ
8HhzRd9taEU,Yes,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
W_Q_2H1NUmc,No,News & Politics,25,George Clooney speaks out on Biden op-ed fallout,https://www.youtube.com/watch?v=W_Q_2H1NUmc
NyB85pVw-v4,Yes,Comedy,23,Content Cop - H3,https://www.youtube.com/watch?v=NyB85pVw-v4
frc6MjGhh5A,Yes,Education,27,The Harsh Reality Of Being 800 Pounds | Doctor Reacts,https://www.youtube.com/watch?v=frc6MjGhh5A
lE9dYGzs3RQ,No,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
Q096w0Fz2p4,Yes,Comedy,23,Starburst Berries and Cream Little Lad Wants You!,https://www.youtube.com/watch?v=Q096w0Fz2p4
03srS0cPpJ0,Yes,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
0wB7iuER2Z0,No,Music,10,Lofi Chill Sunset 🌅 Relaxing Beats with Capybara & Turtle ☕,https://www.youtube.com/watch?v=0wB7iuER2Z0
PAORQoMvSdY,Yes,Pets & Animals,15,Funniest Cats and Dogs Clip 2025😼🐶Try Not To Laugh😜,https://www.youtube.com/watch?v=PAORQoMvSdY
ITZpJY6K4wk,No,News & Politics,25,How Truck Drivers In India Navigate One Of The Most Dangerous Roads In The World | Risky Business,https://www.youtube.com/watch?v=ITZpJY6K4wk
xwxC4MAgXEk,Yes,Music,10,For the Late-Night Thinkers and Early-Morning Wanderers | Downtempo Retreat: Vol. 35 | Ambient,https://www.youtube.com/watch?v=xwxC4MAgXEk
gfXMnVqicbs,No,Entertainment,24,SMASH or PASS 100 OPTIONS!! | Hottest Celebrity Male Edition 2024 | QUIZ WAVEZ,https://www.youtube.com/watch?v=gfXMnVqicbs
RjaCb10dKCw,Yes,People & Blogs,22,Starr Park: Limited Edition Starr Hat - Dereck,https://www.youtube.com/watch?v=RjaCb10dKCw
AlGtKuQNPqc,Yes,Education,27,Doctor Reacts To The Pitt Ep. 4,https://www.youtube.com/watch?v=AlGtKuQNPqc
5H79NPBvio4,Yes,People & Blogs,22,Dice Dude Music VOL 1: Dice Dude's Decision,https://www.youtube.com/watch?v=5H79NPBvio4
OQaLic5SE_I,Yes,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
uDZzhLY_BVo,Yes,Music,10,The Amazing Recording History of Here Comes the Sun,https://www.youtube.com/watch?v=uDZzhLY_BVo
eiQ-TCse-Uo,No,Comedy,23,Angled,https://www.youtube.com/watch?v=eiQ-TCse-Uo
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
V1bFr2SWP1I,No,Music,10,"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole",https://www.youtube.com/watch?v=V1bFr2SWP1I
6iEyczP0qyQ,No,Entertainment,24,The Duck Song IRL,https://www.youtube.com/watch?v=6iEyczP0qyQ
LgG8PQCwjYw,Yes,Entertainment,24,25 White Celebrities You Didn't Know Have Black Kids #2,https://www.youtube.com/watch?v=LgG8PQCwjYw
Ig7QiZliFzo,Yes,Comedy,23,Evacuation Alert - SNL,https://www.youtube.com/watch?v=Ig7QiZliFzo
qaLtXugfmrQ,No,People & Blogs,22,Evolution of Meme Music | 1680 - 2024,https://www.youtube.com/watch?v=qaLtXugfmrQ
-IV8cnGU6YM,No,Film & Animation,1,The Duck Song 4,https://www.youtube.com/watch?v=-IV8cnGU6YM
Mc5HHQebHcM,No,Entertainment,24,Kids Saying Funny Things,https://www.youtube.com/watch?v=Mc5HHQebHcM
pYntHzNGN5A,Yes,Music,10,"BRUCE LIU-F.Chopin:Andant spianato et Grande polonaise brillante, Op.22 (Sept.6, 2024/SSO/Shanghai)",https://www.youtube.com/watch?v=pYntHzNGN5A
bl2C2KSSQao,Yes,Entertainment,24,(BEST VERSION) Stereotypical Music Around The World,https://www.youtube.com/watch?v=bl2C2KSSQao
IfhMILe8C84,Yes,Comedy,23,Prank interview with Elijah Wood,https://www.youtube.com/watch?v=IfhMILe8C84
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
tSjkAgKAiTs,No,Gaming,20,"IF YOU CHOOSE THE WRONG STAIR, YOU DIE! - Minecraft",https://www.youtube.com/watch?v=tSjkAgKAiTs
OQaLic5SE_I,No,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
-EWv6dER2Dw,No,People & Blogs,22,Our Son's First Day Back to SCHOOL! ft/ Salish Matter,https://www.youtube.com/watch?v=-EWv6dER2Dw
HK2QdT85a7k,No,Entertainment,24,My Daughter Survives WORLD'S TINIEST BEDROOM,https://www.youtube.com/watch?v=HK2QdT85a7k
ivmbuTRCJvo,No,Entertainment,24,Every Disney Princess As Their Opposite,https://www.youtube.com/watch?v=ivmbuTRCJvo
lBE-EzFh9nk,No,Music,10,"Jellyfish Aquarium • Healing of Insomnia, Stress, Anxiety and Depression • MELATONIN RELEASE",https://www.youtube.com/watch?v=lBE-EzFh9nk
TrdJQJ_RXrQ,Yes,Comedy,23,Jury Duty - SNL,https://www.youtube.com/watch?v=TrdJQJ_RXrQ
qn8yv8J8dO0,No,Education,27,🎄 The Grinch Brain Break Party 🎄 Freeze Dance 🎄 Christmas 🎄 Just Dance,https://www.youtube.com/watch?v=qn8yv8J8dO0
o_1GzmjOvKQ,Yes,Comedy,23,The White Potus - SNL,https://www.youtube.com/watch?v=o_1GzmjOvKQ
oC2o2-Nteyw,No,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
8HhzRd9taEU,Yes,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
AlGtKuQNPqc,Yes,Education,27,Doctor Reacts To The Pitt Ep. 4,https://www.youtube.com/watch?v=AlGtKuQNPqc
-VzL_v9vp4A,No,Entertainment,24,The Duck Song 1 HOUR,https://www.youtube.com/watch?v=-VzL_v9vp4A
4cfmEgpOOZk,Yes,Music,10,Erykah Badu: NPR Music Tiny Desk Concert,https://www.youtube.com/watch?v=4cfmEgpOOZk
EyVcGAY2o9c,No,People & Blogs,22,"Detective Nerd Takes On the Case - Nerd Detective vs Mario, Mermaid, and Wednesday",https://www.youtube.com/watch?v=EyVcGAY2o9c
Xu4qqpjWbvI,No,Entertainment,24,I Built a SECRET Survival Bunker!,https://www.youtube.com/watch?v=Xu4qqpjWbvI
p2w7RfF1cr0,No,Entertainment,24,"""Christmas Wish""  by Dhar Mann (1 Hour loop)",https://www.youtube.com/watch?v=p2w7RfF1cr0
6VioGkfe7Ys,No,Film & Animation,1,Gingerbread Man & Pinocchio - Fairy Tales For Kids,https://www.youtube.com/watch?v=6VioGkfe7Ys
5_tcUVcK0cw,Yes,People & Blogs,22,Reacting to the duck song 5,https://www.youtube.com/watch?v=5_tcUVcK0cw
vh9No2Mum5c,No,Entertainment,24,Feeding Mr. Play Doh Head Play Foam Ice Cream!,https://www.youtube.com/watch?v=vh9No2Mum5c
eCgWqeyJFFQ,Yes,People & Blogs,22,give me 6:43 and I’ll make you instantly more attractive,https://www.youtube.com/watch?v=eCgWqeyJFFQ
uMuJxd2Gpxo,Yes,Film & Animation,1,The Sid Shuffle - Ice Age: Continental Drift,https://www.youtube.com/watch?v=uMuJxd2Gpxo
6Y3YPDXlPAo,No,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
lE9dYGzs3RQ,Yes,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
IfhMILe8C84,Yes,Comedy,23,Prank interview with Elijah Wood,https://www.youtube.com/watch?v=IfhMILe8C84
oArkv9osIx4,No,People & Blogs,22,PEPPA PIG TRY NOT TO LAUGH,https://www.youtube.com/watch?v=oArkv9osIx4
ARCb-UcNm1s,Yes,Music,10,Tropical Bossa Jazz ~ Beautiful Brazilian Jazz Music For a Positive Vibe ~ January Jazz Music,https://www.youtube.com/watch?v=ARCb-UcNm1s
-VzL_v9vp4A,No,Entertainment,24,The Duck Song 1 HOUR,https://www.youtube.com/watch?v=-VzL_v9vp4A
0wB7iuER2Z0,No,Music,10,Lofi Chill Sunset 🌅 Relaxing Beats with Capybara & Turtle ☕,https://www.youtube.com/watch?v=0wB7iuER2Z0
HK2QdT85a7k,No,Entertainment,24,My Daughter Survives WORLD'S TINIEST BEDROOM,https://www.youtube.com/watch?v=HK2QdT85a7k
03srS0cPpJ0,No,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
oa0ztfwY5Vc,Yes,People & Blogs,22,Michael Jordan Mother Gets Rejected at a Luxury Store—What He Does Next Will Inspire Millions!,https://www.youtube.com/watch?v=oa0ztfwY5Vc
vDuBWmYBCwE,No,Film & Animation,1,Wicked (2024) 4K - Popular | Movieclips,https://www.youtube.com/watch?v=vDuBWmYBCwE
puQJNPaGcYc,No,Entertainment,24,Spongebob - I'm a Goofy Goober(With Speech!HD),https://www.youtube.com/watch?v=puQJNPaGcYc
-GSnmRZlgc4,No,Film & Animation,1,Pete the Cat I Love My White Shoes | Animated Book | Read aloud,https://www.youtube.com/watch?v=-GSnmRZlgc4
HK2QdT85a7k,No,Entertainment,24,My Daughter Survives WORLD'S TINIEST BEDROOM,https://www.youtube.com/watch?v=HK2QdT85a7k
I-sH53vXP2A,No,Entertainment,24,"""Fallen Kingdom"" - A Minecraft Parody of Coldplay's Viva la Vida (Music Video)",https://www.youtube.com/watch?v=I-sH53vXP2A
HK2QdT85a7k,No,Entertainment,24,My Daughter Survives WORLD'S TINIEST BEDROOM,https://www.youtube.com/watch?v=HK2QdT85a7k
